[Header]
TITLE,NdTiGaO_multifield_He3Base._50K.dat
BYAPP,HeatCapacity,3.9.3,1.7
INFO,6.856,MASS:Sample Mass (mg)
INFO,0.005,MASSERR:Sample Mass Error (mg)
INFO,,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.3 Build 101,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
3763335462.48938,,1857,23.5882,23.5882,20000.16796875,9.89999989542412E-6,23.847851,0.48443414,159.82999,0.6238,105.07449,0.09238,264.90448,0.6238,0.14213172,36.260048,0.11255793,98.7074,0,0,1,,,,7.3406E-6,68.6248,568.71998,6.7020711,0
3763335707.8309,,1857,23.6206,23.6206,20000.16796875,9.89999989542412E-6,23.90214,0.49745296,159.66455,0.3454,105.50782,0.09274,265.17236,0.3454,0.39084975,34.972376,0.062507366,99.255462,0,0,1,,,,7.603E-6,72.5201,571.3123,6.6799268,0
3763337724.95084,,1857,21.149,21.149,20000.16796875,9.89999989542412E-6,21.415468,0.45845833,124.16561,0.3354,85.115133,0.07678,209.28074,0.3265,0.22187552,29.559791,0,100,0,0,1,,,,7.0799E-6,69.94475,458.62227,5.7979405,0
3763337929.09484,,1857,21.1793,21.1793,20000.16796875,9.89999989542412E-6,21.416818,0.4307518,124.37493,0.3091,85.140933,0.07679,209.51587,0.3091,0.62316937,30.919845,0.078731836,98.947702,0,0,1,,,,6.8016E-6,59.11958,458.68011,5.8073488,0
3763338141.5565,,1857,21.2044,21.2044,20000.14453125,9.89999989542412E-6,21.454572,0.44168713,124.50363,0.27,85.423141,0.07686,209.92677,0.27,0.62354795,30.458198,0.052136914,99.292196,0,0,1,,,,6.9096E-6,61.83969,460.29867,5.8031281,0
3763339488.63886,,1857,19.0914,19.0914,20000.19140625,9.89999989542412E-6,19.326574,0.40588347,95.35839,0.4212,69.616055,0.08682,164.97445,0.4121,3.2756229,25.378229,0,100,0,0,1,,,,6.5006E-6,60.9164,373.51646,4.9340556,0
3763339902.40068,,1857,19.0204,19.0204,20000.21484375,9.89999989542412E-6,19.246431,0.3738033,94.996609,0.2877,69.065299,0.08731,164.06191,0.2741,0.14103296,25.194385,0,100,0,0,1,,,,6.5118E-6,50.75646,370.42512,4.9358038,0
3763340079.45702,,1857,19.0227,19.0227,20000.1796875,9.89999989542412E-6,19.24456,0.37928146,95.271203,0.1975,69.038326,0.08733,164.30953,0.1975,0.76569279,25.817089,0.026826564,99.574081,0,0,1,,,,6.3735E-6,50.38877,370.35309,4.9505524,0
3763341269.58419,,1857,17.1254,17.1254,20000.1796875,9.89999989542412E-6,17.327332,0.36806495,71.700396,0.2109,55.580792,0.08048,127.28119,0.2109,0.36562469,22.397256,0.026674997,99.516689,0,0,1,,,,5.6917E-6,51.63418,300.23644,4.137994,0
3763341454.38622,,1857,17.1123,17.1123,20000.203125,9.89999989542412E-6,17.30776,0.33835551,71.239931,0.2693,55.476104,0.08029,126.71603,0.257,0.3377937,21.676854,0,100,0,0,1,,,,5.8457E-6,44.79451,299.55854,4.1160689,0
3763341632.75547,,1857,17.0982,17.0982,20000.16796875,9.89999989542412E-6,17.293151,0.33934684,71.213394,0.2222,55.360753,0.08008,126.57415,0.2222,0.4047751,21.805143,0.0088998086,99.834238,0,0,1,,,,5.8078E-6,43.35371,299.05306,4.1180115,0
3763342302.13995,,1857,15.2968,15.2968,20000.19140625,9.89999989542412E-6,15.475622,0.33462192,52.767071,0.1506,43.616254,0.05908,96.383325,0.1506,2.0675629,19.261212,0.042018395,99.12254,0,0,1,,,,5.0173E-6,43.61029,239.49487,3.4096899,0
3763342443.38669,,1857,15.3321,15.3321,20000.2265625,9.89999989542412E-6,15.492339,0.31451604,52.938708,0.2398,43.741438,0.05924,96.680145,0.2398,0.23956719,20.100367,0.080339862,98.396879,0,0,1,,,,4.8335E-6,38.52242,240.01257,3.4170894,0
3763342590.91601,,1857,15.3618,15.3618,20000.19140625,9.89999989542412E-6,15.531545,0.32147346,53.13455,0.2021,43.969204,0.05953,97.103754,0.2021,0.36896191,19.700793,0.0521285,98.936608,0,0,1,,,,4.9448E-6,40.20073,241.2289,3.421073,0
3763343212.99539,,1857,13.7566,13.7566,20000.251953125,9.89999989542412E-6,13.922463,0.30112481,38.925889,0.1762,34.708201,0.04864,73.63409,0.1694,0.98853755,16.188583,0,100,0,0,1,,,,4.5485E-6,39.40159,193.83499,2.7959053,0
3763343335.0801,,1857,13.7745,13.7745,20000.19140625,9.89999989542412E-6,13.922413,0.27787842,38.909214,0.14,34.716821,0.04865,73.626034,0.14,0.65290105,16.753845,0.043331351,98.966803,0,0,1,,,,4.4074E-6,32.37717,193.83358,2.7947177,0
3763343462.18596,,1857,13.7927,13.7927,20000.21484375,9.89999989542412E-6,13.942452,0.27805086,39.198987,0.2136,34.834661,0.04881,74.033648,0.2079,0.72095983,16.494021,0,100,0,0,1,,,,4.4885E-6,33.50769,194.39197,2.8114844,0
3763344032.13587,,1857,12.3676,12.3676,20000.203125,9.89999989542412E-6,12.517924,0.26732797,28.398019,0.1343,27.232241,0.03813,55.63026,0.1288,0.64929272,13.821752,0,100,0,0,1,,,,4.0248E-6,32.98804,156.69841,2.2685886,0
3763344142.51146,,1857,12.3761,12.3761,20000.21484375,9.89999989542412E-6,12.511203,0.24444721,28.479863,0.1444,27.213527,0.03811,55.69339,0.1393,1.0800299,14.070059,0,100,0,0,1,,,,3.9583E-6,27.6435,156.53021,2.2763489,0
3763344253.93774,,1857,12.3867,12.3867,20000.21484375,9.89999989542412E-6,12.522587,0.24709646,28.571161,0.1518,27.267757,0.03817,55.838919,0.147,1.0953169,14.082404,0,100,0,0,1,,,,3.9652E-6,28.14012,156.81519,2.2815702,0
3763344767.6541,,1857,11.1165,11.1165,20000.203125,9.89999989542412E-6,11.251192,0.23812365,21.055527,0.09657,21.305615,0.03181,42.361142,0.09118,0.35252901,11.968569,0,100,0,0,1,,,,3.5394E-6,28.16481,126.58931,1.8714042,0
3763344865.1046,,1857,11.1188,11.1188,20000.21484375,9.89999989542412E-6,11.243058,0.22350491,21.126093,0.06197,21.269336,0.03176,42.395429,0.06197,1.9844771,12.206575,0.011323657,99.629619,0,0,1,,,,3.4764E-6,23.93714,126.40636,1.8790344,0
3763344966.06477,,1857,11.1255,11.1255,20000.1796875,9.89999989542412E-6,11.248675,0.22224055,21.178322,0.1092,21.304208,0.03181,42.482529,0.1044,1.417001,12.208646,0,100,0,0,1,,,,3.4797E-6,24.41315,126.53269,1.8827392,0
3763345424.21325,,1857,9.99169,9.99169,20000.23828125,9.89999989542412E-6,10.113174,0.21081994,16.461111,0.08337,16.574556,0.02219,33.035667,0.08037,0.38224812,10.630441,0,100,0,0,1,,,,3.1076E-6,24.41729,102.27628,1.6276899,0
3763345514.54587,,1857,9.99053,9.99053,20000.21484375,9.89999989542412E-6,10.103049,0.20048721,16.469683,0.04251,16.533838,0.02213,33.003521,0.04251,0.93258937,10.808915,0.011454831,99.576994,0,0,1,,,,3.0566E-6,21.26088,102.07159,1.6301696,0
3763345606.89593,,1857,9.99374,9.99374,20000.21484375,9.89999989542412E-6,10.106898,0.20250803,16.533584,0.05423,16.546018,0.02215,33.079602,0.05423,3.5033906,10.854082,0.0088332021,99.675003,0,0,1,,,,3.0501E-6,21.61783,102.14939,1.6358712,0
3763346388.082,,1857,8.99216,8.99216,20000.21484375,9.89999989542412E-6,9.0949968,0.18859549,13.798953,0.08433,12.837858,0.02547,26.63681,0.08433,1.1556689,10.13783,0.015151078,99.403068,0,0,1,,,,2.6317E-6,21.70816,82.718967,1.5172026,0
3763346474.99008,,1857,8.9918,8.9918,20000.15625,9.89999989542412E-6,9.0943858,0.18359636,13.727791,0.08363,12.838603,0.02547,26.566394,0.08363,1.9945745,9.9280368,0.010556095,99.57506,0,0,1,,,,2.6789E-6,20.27566,82.707854,1.5094797,0
3763346562.33946,,1857,8.98829,8.98829,20000.21484375,9.89999989542412E-6,9.0886832,0.17758464,13.805513,0.1432,12.823429,0.0255,26.628942,0.1409,2.4000036,9.8858429,0,100,0,0,1,,,,2.6936E-6,19.85607,82.604163,1.5189783,0
3763347215.29508,,1857,8.0719,8.0719,20000.2265625,9.89999989542412E-6,8.1592067,0.16122341,12.507296,0.1316,9.7822216,0.0266,22.289517,0.1289,1.0908937,9.7924047,0,100,0,0,1,,,,2.2762E-6,19.77169,66.572654,1.5329059,0
3763347301.3655,,1857,8.0746,8.0746,20000.203125,9.89999989542412E-6,8.166646,0.16535236,12.410898,0.07257,9.8003797,0.02665,22.211278,0.07257,2.8302405,9.6650946,0.0094507296,99.603981,0,0,1,,,,2.3009E-6,19.58481,66.694106,1.5197056,0
3763347385.97065,,1857,8.07335,8.07335,20000.19140625,9.89999989542412E-6,8.1649808,0.16079863,12.406114,0.1208,9.7988289,0.02664,22.204943,0.1179,2.8084316,9.5482448,0,100,0,0,1,,,,2.3256E-6,19.33019,66.666912,1.5194297,0
3763348023.32256,,1857,7.24845,7.24845,20000.21484375,9.89999989542412E-6,7.325714,0.14258912,12.319018,0.06916,7.3811053,0.01845,19.700124,0.06916,1.3468471,10.103621,0.013861151,99.415191,0,0,1,,,,1.9543E-6,19.09649,53.666085,1.6816133,0
3763348109.96358,,1857,7.25111,7.25111,20000.19140625,9.89999989542412E-6,7.3336673,0.14900286,12.299522,0.06149,7.4007445,0.0185,19.700266,0.06149,3.5964352,9.9174963,0.010149331,99.564086,0,0,1,,,,1.9898E-6,20.20724,53.782676,1.6771311,0
3763348197.04714,,1857,7.2508,7.2508,20000.21484375,9.89999989542412E-6,7.3319254,0.14447891,12.304666,0.09908,7.3987689,0.0185,19.703435,0.09734,1.9865851,9.8166672,0,100,0,0,1,,,,2.0071E-6,19.83499,53.757131,1.6782312,0
3763348821.64733,,1857,6.5096,6.5096,20000.2265625,9.89999989542412E-6,6.576335,0.12366746,13.029864,0.06244,5.5666177,0.01425,18.596482,0.06244,0.78324934,11.078278,0.017132887,99.262705,0,0,1,,,,1.6848E-6,19.63333,43.248182,1.9813261,0
3763348914.10294,,1857,6.51239,6.51239,20000.203125,9.89999989542412E-6,6.5864149,0.13411859,13.040746,0.05234,5.5882131,0.0143,18.628959,0.05234,2.0799908,10.833953,0.0097218225,99.572704,0,0,1,,,,1.7231E-6,22.15656,43.380861,1.979946,0
3763349004.80548,,1857,6.5122,6.5122,20000.23828125,9.89999989542412E-6,6.5855814,0.13232102,13.033981,0.04961,5.5857616,0.01429,18.619743,0.04961,1.5402091,10.779435,0.0095293019,99.57906,0,0,1,,,,1.7309E-6,21.66791,43.369883,1.9791694,0
3763349625.93456,,1857,5.84666,5.84666,20000.2265625,9.89999989542412E-6,5.9055793,0.10802197,14.525606,0.05976,4.1359655,0.01065,18.661571,0.05976,0.66361724,12.837226,0.01102985,99.501405,0,0,1,,,,1.4581E-6,21.55887,34.875867,2.4596412,0
3763349729.57086,,1857,5.84914,5.84914,20000.21484375,9.89999989542412E-6,5.9175707,0.12125349,14.484105,0.04855,4.1579604,0.0107,18.642066,0.04855,3.6097085,12.517726,0.0087383558,99.596831,0,0,1,,,,1.4929E-6,25.67445,35.017643,2.4476438,0
3763349832.70516,,1857,5.84908,5.84908,20000.203125,9.89999989542412E-6,5.9157156,0.11929355,14.46633,0.04688,4.1547264,0.0107,18.621056,0.04688,1.4394155,12.450812,0.0083937801,99.610756,0,0,1,,,,1.4991E-6,25.03545,34.995691,2.4454066,0
3763350456.35544,,1857,5.25207,5.25207,20000.203125,9.89999989542412E-6,5.3027892,0.094542127,16.575672,0.06784,3.0529455,0.007842,19.628617,0.06784,0.77372058,15.62277,0.0099278234,99.515171,0,0,1,,,,1.2608E-6,24.90162,28.119573,3.1258402,0
3763350577.23443,,1857,5.25381,5.25381,20000.2265625,9.89999989542412E-6,5.3142793,0.10955202,16.526031,0.03975,3.0703654,0.007883,19.596397,0.03975,2.2070359,15.126472,0.0067011004,99.664246,0,0,1,,,,1.2986E-6,31.24554,28.241565,3.1097408,0
3763350694.95295,,1857,5.25355,5.25355,20000.19140625,9.89999989542412E-6,5.3133168,0.10756082,16.512612,0.04791,3.0689991,0.00788,19.581611,0.04791,1.9580183,15.08343,0.0068610878,99.655323,0,0,1,,,,1.3014E-6,30.25294,28.231335,3.1077785,0
3763351342.84991,,1857,4.71809,4.71809,20000.21484375,9.89999989542412E-6,4.7647944,0.083199249,19.141419,0.05195,2.2361136,0.006027,21.377533,0.05195,0.20308036,19.469291,0.0066017368,99.637165,0,0,1,,,,1.1012E-6,30.16686,22.703265,4.0172603,0
3763351485.03758,,1857,4.71913,4.71913,20000.21484375,9.89999989542412E-6,4.7752923,0.098666982,19.092201,0.03452,2.2498942,0.006061,21.342095,0.03452,1.0222607,18.920953,0.0056426246,99.683172,0,0,1,,,,1.1308E-6,38.93858,22.803416,3.998122,0
3763351626.01652,,1857,4.719,4.719,20000.21484375,9.89999989542412E-6,4.7747995,0.096968832,19.085108,0.03194,2.2493095,0.00606,21.334417,0.03194,0.65769704,18.898241,0.0054585192,99.693187,0,0,1,,,,1.1317E-6,37.84191,22.79871,3.997049,0
3763352301.20578,,1857,4.23847,4.23847,20000.203125,9.89999989542412E-6,4.2816706,0.074128494,22.041162,0.04948,1.6232745,0.003699,23.664437,0.04948,0.1653679,24.873012,0.0056974887,99.640522,0,0,1,,,,9.5439E-7,37.79648,18.332703,5.1477949,0
3763352476.87645,,1857,4.2389,4.2389,20000.2265625,9.89999989542412E-6,4.2910874,0.089208289,21.984321,0.03552,1.6331567,0.003743,23.617478,0.03552,0.41342948,24.121239,0.0049656712,99.679427,0,0,1,,,,9.8184E-7,49.74602,18.413431,5.1232517,0
3763352647.49253,,1857,4.23863,4.23863,20000.251953125,9.89999989542412E-6,4.2903572,0.087451575,22.004114,0.03239,1.6324759,0.00374,23.63659,0.03239,0.21165703,24.018029,0.0036716705,99.76182,0,0,1,,,,9.8616E-7,48.24248,18.407165,5.1287371,0
3763353361.48905,,1857,3.80753,3.80753,20000.15625,9.89999989542412E-6,3.8471415,0.065551399,25.605252,0.07144,1.18077,0.003446,26.786022,0.07144,0.20718701,31.875444,0.0040038968,99.701169,0,0,1,,,,8.4264E-7,48.03606,14.800497,6.6556566,0
3763353610.78557,,1857,3.80767,3.80767,20000.19140625,9.89999989542412E-6,3.8554047,0.079394375,25.589347,0.05174,1.1877503,0.003409,26.777098,0.05174,1.4782472,31.107785,0.0035710651,99.728577,0,0,1,,,,8.6292E-7,63.75089,14.864145,6.6372662,0
3763353857.36706,,1857,3.80724,3.80724,20000.19140625,9.89999989542412E-6,3.8548378,0.078271553,25.551937,0.0463,1.1872291,0.003412,26.739166,0.0463,1.0092939,31.007223,0.0035172868,99.732055,0,0,1,,,,8.6447E-7,62.21557,14.859774,6.6285376,0
3763354344.01945,,1857,3.41998,3.41998,20000.1796875,9.89999989542412E-6,3.4580927,0.058946932,29.404069,0.05458,0.85751922,0.004763,30.261588,0.05458,1.2464845,40.022683,0.0017012507,99.845407,0,0,1,,,,7.5722E-7,62.01445,11.958405,8.5029731,0
3763354654.06355,,1857,3.41988,3.41988,20000.15625,9.89999989542412E-6,3.464139,0.070429329,29.269306,0.04242,0.86197476,0.004771,30.131281,0.04242,1.2003115,39.829557,0.0026042744,99.764213,0,0,1,,,,7.5819E-7,80.04537,12.000259,8.4492297,0
3763354960.29063,,1857,3.41987,3.41987,20000.16796875,9.89999989542412E-6,3.46406,0.070183168,29.292721,0.046,0.86198362,0.004771,30.154704,0.046,0.85895284,39.984073,0.0027237343,99.754146,0,0,1,,,,7.5592E-7,79.65911,11.999712,8.4561817,0
3763355420.69371,,1857,3.07198,3.07198,20000.19140625,9.89999989542412E-6,3.1104033,0.053853647,33.382725,0.05431,0.6086801,0.00324,33.991405,0.05431,0.31102618,50.908858,0.0017889822,99.799807,0,0,1,,,,6.6898E-7,79.96815,9.6746086,10.732603,0
3763355805.21602,,1857,3.07205,3.07205,20000.130859375,9.89999989542412E-6,3.1149986,0.062945787,33.257603,0.04,0.61141641,0.00326,33.869019,0.04,0.84131861,50.695537,0.0018126362,99.797915,0,0,1,,,,6.6939E-7,101.8177,9.7032161,10.676603,0
3763356189.36106,,1857,3.07204,3.07204,20000.109375,9.89999989542412E-6,3.1143547,0.062818463,33.293226,0.04023,0.61102793,0.003257,33.904254,0.04023,0.76634524,51.005978,0.0022356636,99.751756,0,0,1,,,,6.6631E-7,101.3911,9.699205,10.690249,0
3763356782.0227,,1857,2.75949,2.75949,20000.263671875,9.89999989542412E-6,2.7999029,0.048541954,37.641025,0.05096,0.43979968,0.002294,38.080825,0.05096,0.17437682,63.485909,0.0011420568,99.84218,0,0,1,,,,6.0076E-7,102.012,7.8394563,13.443689,0
3763357258.68011,,1857,2.75956,2.75956,20000.298828125,9.89999989542412E-6,2.8025146,0.05576659,37.521188,0.03897,0.44094037,0.0023,37.962128,0.03897,0.20980119,64.41178,0.0020071242,99.727866,0,0,1,,,,5.9094E-7,126.9718,7.8540878,13.388401,0
3763357741.05455,,1857,2.75952,2.75952,20000.251953125,9.89999989542412E-6,2.8027609,0.056105134,37.536144,0.03855,0.44103697,0.002301,37.977181,0.03855,0.316541,64.116885,0.0015650408,99.786913,0,0,1,,,,5.9355E-7,128.8236,7.8554685,13.39256,0
3763358450.42795,,1857,2.47876,2.47876,20000.251953125,9.89999989542412E-6,2.523936,0.044480699,41.49551,0.05298,0.32333773,0.001515,41.818848,0.05298,0.074109423,78.635971,0.0009420063,99.843621,0,0,1,,,,5.3262E-7,128.2338,6.3702529,16.440793,0
3763359032.37898,,1857,2.47865,2.47865,20000.2265625,9.89999989542412E-6,2.5259657,0.049769136,41.459829,0.03629,0.32399678,0.001519,41.783826,0.03629,0.41131416,78.945272,0.0010495914,99.82691,0,0,1,,,,5.3018E-7,157.2719,6.3805025,16.413457,0
3763359617.79979,,1857,2.47871,2.47871,20000.251953125,9.89999989542412E-6,2.5254822,0.049948225,41.392693,0.03846,0.32382972,0.001518,41.716523,0.03846,0.27783436,79.265064,0.0015549081,99.744686,0,0,1,,,,5.2762E-7,157.8905,6.3780603,16.390016,0
3763360487.49303,,1857,2.22655,2.22655,20000.203125,9.89999989542412E-6,2.2786294,0.039963425,45.655317,0.07116,0.23691677,0.001407,45.892234,0.07116,0.13663645,94.411278,0.00078231775,99.838401,0,0,1,,,,4.8687E-7,158.5301,5.1921519,20.036307,0
3763361180.01023,,1857,2.22672,2.22672,20000.23828125,9.89999989542412E-6,2.281426,0.042798719,45.490046,0.06178,0.23785677,0.001403,45.727902,0.06177,0.35535439,93.669839,0,100,0,0,1,,,,4.8818E-7,188.8226,5.2049048,19.939303,0
3763363712.1828,,1857,2.22667,2.22667,20000.048828125,9.89999989542412E-6,2.3011139,0.044834442,45.602607,0.2316,0.24422217,0.001378,45.846829,0.2316,0.1018847,98.790533,0.0027805551,99.466006,0,0,1,,,,4.6655E-7,190.3822,5.2951254,19.817622,0
3763365062.42516,,1857,1.99993,1.99993,20000.037109375,9.89999989542412E-6,2.1064749,0.036806144,48.367753,0.2773,0.18633328,0.001549,48.554087,0.2773,0.050748452,106.79187,0.0017801582,99.562072,0,0,1,,,,4.5665E-7,197.5811,4.4372366,22.961467,0
3763366702.9522,,1857,1.99998,1.99998,20000.072265625,9.89999989542412E-6,2.0982473,0.040344396,47.154043,0.156,0.18421278,0.001544,47.338255,0.156,0.080444699,106.00407,0.00095711813,99.766532,0,0,1,,,,4.4761E-7,213.5837,4.4026415,22.473063,0
3763367690.46804,,1857,2.0001,2.0001,20000.119140625,9.89999989542412E-6,2.0930196,0.03686552,48.993875,0.2202,0.18286306,0.001539,49.176738,0.2202,0.32907356,101.34858,0,100,0,0,1,,,,4.8522E-7,212.0081,4.3807312,23.408225,0
3763369161.33918,,1857,1.7965,1.7965,20000.14453125,9.89999989542412E-6,1.91504,0.032336642,51.103242,0.07116,0.14280273,0.001128,51.246044,0.07115,0.10677212,114.94075,0,100,0,0,1,,,,4.4585E-7,202.6972,3.6673782,26.685208,0
3763369995.22437,,1857,1.79648,1.79648,20000.095703125,9.89999989542412E-6,1.9140826,0.034199611,49.835929,0.06001,0.14251647,0.001124,49.978446,0.06001,0.53180785,118.29232,0.0011856691,99.646258,0,0,1,,,,4.2399E-7,229.8815,3.6637121,26.036457,0
3763370852.72283,,1857,1.79659,1.79659,20000.15625,9.89999989542412E-6,1.9129051,0.034259027,50.920416,0.1012,0.14227906,0.001121,51.062695,0.1012,0.30656753,121.03391,0.00089368615,99.733561,0,0,1,,,,4.2301E-7,236.5846,3.6592059,26.619416,0
3763372330.95893,,1857,1.61363,1.61363,20000.21484375,9.89999989542412E-6,1.7604789,0.028579514,50.670873,0.7707,0.11393268,0.000748,50.784805,0.7707,1.513311,98.574774,0,100,0,0,1,,,,5.1519E-7,242.0678,3.0992861,28.782436,0
3763374309.87686,,1857,1.61369,1.61369,20000.21484375,9.89999989542412E-6,1.7609389,0.033584366,52.20584,0.1597,0.11405305,0.0007493,52.319893,0.1597,0.83940372,131.7887,0.0012246991,99.570948,0,0,1,,,,3.987E-7,305.0546,3.100906,29.646593,0
3763375264.9206,,1857,1.61378,1.61378,20000.15625,9.89999989542412E-6,1.7642129,0.031668855,53.378171,0.4135,0.11471381,0.0007563,53.492885,0.4135,0.030731981,146.43643,1.542071E-5,99.995079,0,0,1,,,,3.6532E-7,263.5774,3.112447,30.256083,0
3763377010.38565,,1857,1.4496,1.4496,20000.013671875,9.89999989542412E-6,1.4704813,0.032727842,53.716941,0.05055,0.072493499,0.0004073,53.789435,0.05055,0.022375626,192.88589,0.00057666118,99.777379,0,0,1,,,,2.7949E-7,292.8729,2.1623154,36.530175,0
3763378393.44983,,1857,1.44959,1.44959,19999.96484375,9.89999989542412E-6,1.4697988,0.030853843,53.62028,0.04687,0.072296137,0.0004054,53.692576,0.04687,0.031897429,193.78844,0.00066341793,99.744761,0,0,1,,,,2.7778E-7,385.7718,2.1603085,36.481374,0
3763379781.50768,,1857,1.44957,1.44957,19999.94140625,9.89999989542412E-6,1.4693772,0.030748358,53.64766,0.03457,0.072243302,0.0004049,53.719903,0.03457,0.07357871,193.56059,0.00064557195,99.751042,0,0,1,,,,2.7823E-7,387.5769,2.1590694,36.510475,0
3763381856.05709,,1857,1.30218,1.30218,20000.001953125,9.89999989542412E-6,1.3218149,0.030379757,52.836539,0.03094,0.056653604,0.0002364,52.893193,0.03094,0.071865242,214.94644,0.00054611795,99.761974,0,0,1,,,,2.4666E-7,387.1212,1.7471947,39.972722,0
3763383392.05786,,1857,1.30206,1.30206,19999.91796875,9.89999989542412E-6,1.3205268,0.027997483,52.858168,0.03681,0.056480718,0.0002353,52.914649,0.03681,0.041843131,215.05391,0.00055394407,99.757838,0,0,1,,,,2.4665E-7,429.8929,1.7437911,40.028091,0
3763384928.17078,,1857,1.30199,1.30199,19999.857421875,9.89999989542412E-6,1.320697,0.027873109,52.84108,0.02828,0.056494506,0.0002354,52.897574,0.02828,0.088188652,214.60479,0.00052789184,99.7689,0,0,1,,,,2.4706E-7,430.1078,1.7442407,40.009993,0
3763387207.49666,,1857,1.16962,1.16962,20000.109375,9.89999989542412E-6,1.1883233,0.028014861,51.398494,0.03213,0.045101496,0.000326,51.443595,0.03213,0.1208165,234.68605,0.00053934973,99.736946,0,0,1,,,,2.1978E-7,429.2096,1.4121122,43.252955,0
3763389117.93324,,1857,1.1696,1.1696,20000.119140625,9.89999989542412E-6,1.1864358,0.02550274,51.236373,0.03271,0.044917263,0.0003293,51.28129,0.03271,0.66382618,236.07043,0.00060609914,99.705759,0,0,1,,,,2.1787E-7,469.3721,1.40763,43.185119,0
3763391040.08147,,1857,1.16964,1.16964,20000.109375,9.89999989542412E-6,1.1865126,0.025438874,51.178611,0.04177,0.044920215,0.0003292,51.223531,0.04177,0.13297876,234.82083,0.00045110918,99.780262,0,0,1,,,,2.1862E-7,472.1409,1.4078121,43.133644,0
3763393521.0068,,1857,1.05058,1.05058,20000.109375,9.89999989542412E-6,1.0678351,0.02620889,48.484351,0.03962,0.036320655,0.0003566,48.520672,0.03962,0.32438734,252.52147,0.00054259913,99.71191,0,0,1,,,,1.927E-7,469.6417,1.1402718,45.404343,0
3763395319.38719,,1857,1.0508,1.0508,20000.130859375,9.89999989542412E-6,1.0664036,0.023361209,48.461039,0.04628,0.036192614,0.0003542,48.497232,0.04628,0.12872632,252.67462,0.00054630545,99.709226,0,0,1,,,,1.9249E-7,505.0429,1.1372166,45.443432,0
3763397119.99126,,1857,1.05054,1.05054,20000.14453125,9.89999989542412E-6,1.0663638,0.023277052,48.481303,0.04077,0.036188778,0.0003541,48.517492,0.04077,0.13007044,252.32216,0.00050237375,99.732156,0,0,1,,,,1.928E-7,505.3492,1.1371318,45.464131,0
3763399783.23847,,1857,0.943701,0.943701,20000.109375,9.89999989542412E-6,0.96018997,0.024347951,44.780342,0.04442,0.029611509,0.0002343,44.809954,0.04442,0.51496343,266.04662,0.0005783493,99.669732,0,0,1,,,,1.6899E-7,504.6443,0.92196479,46.636961,0
3763401678.4991,,1857,0.943864,0.943864,20000.109375,9.89999989542412E-6,0.95875968,0.021516685,44.691701,0.0413,0.02950719,0.0002338,44.721208,0.0413,0.10261911,263.87883,0.00051543664,99.70288,0,0,1,,,,1.6998E-7,532.0932,0.91922012,46.614081,0
3763403560.3367,,1857,0.943725,0.943725,20000.203125,9.89999989542412E-6,0.95866206,0.02135833,44.681206,0.04527,0.02950203,0.0002338,44.710708,0.04527,0.23550042,264.48302,0.00055061134,99.683286,0,0,1,,,,1.6959E-7,527.7577,0.91903294,46.60788,0
3763406330.22134,,1857,0.84763,0.84763,20000.130859375,9.89999989542412E-6,0.86405368,0.02281793,40.730221,0.04107,0.024584591,0.0002786,40.754806,0.04107,9.7795373,273.7391,0.00059057833,99.640849,0,0,1,,,,1.4942E-7,528.966,0.74658877,47.138531,0
3763408553.0687,,1857,0.847781,0.847781,20000.15625,9.89999989542412E-6,0.86196935,0.019779686,40.622247,0.05612,0.024464263,0.0002807,40.646712,0.05612,1.7993505,273.82628,0.000482657,99.706104,0,0,1,,,,1.4888E-7,547.4782,0.74299116,47.127253,0
3763410504.23388,,1857,0.847699,0.847699,20000.21484375,9.89999989542412E-6,0.86188129,0.019672871,40.51792,0.04874,0.024458952,0.0002808,40.542379,0.04874,0.35536843,272.05624,0.00056841737,99.652263,0,0,1,,,,1.4954E-7,547.6526,0.74283935,47.011022,0
3763413070.86186,,1857,0.761508,0.761508,20000.14453125,9.89999989542412E-6,0.77668089,0.021149912,36.234693,0.045,0.020580974,0.0003113,36.255274,0.045,1.0018752,276.24816,0.0006643489,99.574306,0,0,1,,,,1.318E-7,544.1125,0.6032332,46.653257,0
